"transaksi_id","jenis","nomer","fulldate","supplier_id","supplier_nama","debet_rek","locker_awal","locker_nilai_active","locker_nilai_diklaim","selisih_debet_vs_locker_awal","status_rekonsiliasi","reg_create_at","locker_last_dtime"
"15676","467","467.-1.131","2024-02-06","4","PT.PANASONIC GOBEL INDONESIA","2052800.000018","2052800.000018","0.000000","2052800.000018","0.000000","MATCH","2026-02-02 23:03:36","2024-09-19 10:27:40"
"16474","467","467.-1.135","2024-02-07","4","PT.PANASONIC GOBEL INDONESIA","9570149.999771","9570149.999771","0.000000","9570149.999771","0.000000","MATCH","2026-02-02 23:03:36","2024-09-19 10:28:24"
"16926","467","467.-1.137","2024-02-12","4","PT.PANASONIC GOBEL INDONESIA","7650849.999893","7650849.999893","0.000000","7650849.999893","0.000000","MATCH","2026-02-02 23:03:36","2024-09-19 10:30:01"
"17216","467","467.-1.139","2024-02-12","4","PT.PANASONIC GOBEL INDONESIA","7534095.999890","7534095.999890","0.000000","7534095.999890","0.000000","MATCH","2026-02-02 23:03:36","2024-09-19 10:30:56"
"17288","467","467.-1.140","2024-02-12","4","PT.PANASONIC GOBEL INDONESIA","7650849.999893","7650849.999893","0.000000","7650849.999893","0.000000","MATCH","2026-02-02 23:03:36","2024-09-19 10:39:37"
"17322","467","467.-1.142","2024-02-12","4","PT.PANASONIC GOBEL INDONESIA","9570149.999771","9570149.999771","0.000000","9570149.999771","0.000000","MATCH","2026-02-02 23:03:36","2024-09-19 10:40:27"
"17934","467","467.-1.145","2024-02-13","4","PT.PANASONIC GOBEL INDONESIA","4939379.999822","4939379.999822","0.000000","4939379.999822","0.000000","MATCH","2026-02-02 23:03:36","2024-09-19 10:41:59"
"24759","467","467.-1.192","2024-02-20","4","PT.PANASONIC GOBEL INDONESIA","7367650.000018","7367650.000018","0.000000","7367650.000018","0.000000","MATCH","2026-02-02 23:03:36","2024-09-19 10:43:19"
"24849","467","467.-1.193","2024-02-20","4","PT.PANASONIC GOBEL INDONESIA","7367650.000018","7367650.000018","0.000000","7367650.000018","0.000000","MATCH","2026-02-02 23:03:36","2024-09-19 10:47:57"
"25959","467","467.-1.202","2024-02-21","4","PT.PANASONIC GOBEL INDONESIA","7367650.000018","7367650.000018","0.000000","7367650.000018","0.000000","MATCH","2026-02-02 23:03:36","2024-09-19 11:02:10"
"27867","467","467.-1.206","2024-02-23","4","PT.PANASONIC GOBEL INDONESIA","7308639.999885","7308639.999885","0.000000","7308639.999885","0.000000","MATCH","2026-02-02 23:03:36","2024-09-19 12:02:11"
"27871","467","467.-1.207","2024-02-23","4","PT.PANASONIC GOBEL INDONESIA","6997454.999748","6997454.999748","0.000000","6997454.999748","0.000000","MATCH","2026-02-02 23:03:36","2024-09-19 12:02:56"
"28601","467","467.-1.208","2024-02-24","4","PT.PANASONIC GOBEL INDONESIA","4715296.000012","4715296.000012","0.000000","4715296.000012","0.000000","MATCH","2026-02-02 23:03:36","2024-09-19 14:19:05"
"28603","467","467.-1.209","2024-02-24","4","PT.PANASONIC GOBEL INDONESIA","2652354.000007","2652354.000007","0.000000","2652354.000007","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:02:45"
"29149","467","467.-1.212","2024-02-24","4","PT.PANASONIC GOBEL INDONESIA","4378079.999940","4378079.999940","0.000000","4378079.999940","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:04:35"
"29161","467","467.-1.213","2024-02-24","4","PT.PANASONIC GOBEL INDONESIA","1682570.000019","1682570.000019","0.000000","1682570.000019","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:06:06"
"31168","467","467.-1.222","2024-02-27","4","PT.PANASONIC GOBEL INDONESIA","7650849.999893","7650849.999893","0.000000","7650849.999893","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:06:51"
"32294","467","467.-1.236","2024-02-28","4","PT.PANASONIC GOBEL INDONESIA","7650849.999893","7650849.999893","0.000000","7650849.999893","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:07:35"
"33906","467","467.-1.245","2024-03-01","4","PT.PANASONIC GOBEL INDONESIA","7650849.999893","7650849.999893","0.000000","7650849.999893","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:08:13"
"34178","467","467.-1.247","2024-03-01","4","PT.PANASONIC GOBEL INDONESIA","7367650.000018","7367650.000018","0.000000","7367650.000018","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:08:52"
"35026","467","467.-1.253","2024-03-02","4","PT.PANASONIC GOBEL INDONESIA","4515264.999962","4515264.999962","0.000000","4515264.999962","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:10:21"
"35724","467","467.-1.257","2024-03-04","4","PT.PANASONIC GOBEL INDONESIA","7367650.000018","7367650.000018","0.000000","7367650.000018","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:11:15"
"36672","467","467.-1.260","2024-03-05","4","PT.PANASONIC GOBEL INDONESIA","7367650.000018","7367650.000018","0.000000","7367650.000018","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:12:18"
"37080","467","467.-1.262","2024-03-05","4","PT.PANASONIC GOBEL INDONESIA","7367650.000018","7367650.000018","0.000000","7367650.000018","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:14:25"
"38556","467","467.-1.273","2024-03-06","4","PT.PANASONIC GOBEL INDONESIA","6997454.999748","6997454.999748","0.000000","6997454.999748","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:16:28"
"38570","467","467.-1.274","2024-03-06","4","PT.PANASONIC GOBEL INDONESIA","6234069.999790","6234069.999790","0.000000","6234069.999790","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:17:44"
"39539","467","467.-1.279","2024-03-07","4","PT.PANASONIC GOBEL INDONESIA","6750000.000000","6750000.000000","0.000000","6750000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-07-11 21:53:14"
"40607","467","467.-1.287","2024-03-08","4","PT.PANASONIC GOBEL INDONESIA","6997454.999748","6997454.999748","0.000000","6997454.999748","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:20:28"
"41409","467","467.-1.290","2024-03-09","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:24:06"
"42609","467","467.-1.298","2024-03-12","4","PT.PANASONIC GOBEL INDONESIA","4553964.999951","4553964.999951","0.000000","4553964.999951","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:25:18"
"42611","467","467.-1.299","2024-03-12","4","PT.PANASONIC GOBEL INDONESIA","1401219.999985","1401219.999985","0.000000","1401219.999985","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:26:09"
"42775","467","467.-1.301","2024-03-12","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:27:32"
"43435","467","467.-1.302","2024-03-13","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:28:42"
"43451","467","467.-1.303","2024-03-13","4","PT.PANASONIC GOBEL INDONESIA","6750000.000000","6750000.000000","0.000000","6750000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:33:35"
"43603","467","467.-1.304","2024-03-13","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:29:48"
"45102","467","467.-1.314","2024-03-15","4","PT.PANASONIC GOBEL INDONESIA","6234069.999790","6234069.999790","0.000000","6234069.999790","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:30:42"
"45104","467","467.-1.315","2024-03-15","4","PT.PANASONIC GOBEL INDONESIA","2145819.999987","2145819.999987","0.000000","2145819.999987","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:31:27"
"45172","467","467.-1.316","2024-03-15","4","PT.PANASONIC GOBEL INDONESIA","6234069.999790","6234069.999790","0.000000","6234069.999790","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:33:35"
"50294","467","467.-1.341","2024-03-21","4","PT.PANASONIC GOBEL INDONESIA","6234069.999790","6234069.999790","0.000000","6234069.999790","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:35:15"
"51232","467","467.-1.346","2024-03-22","4","PT.PANASONIC GOBEL INDONESIA","9570149.999771","9570149.999771","0.000000","9570149.999771","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:36:26"
"52165","467","467.-1.357","2024-03-23","4","PT.PANASONIC GOBEL INDONESIA","6095306.999935","6095306.999935","0.000000","6095306.999935","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:37:09"
"53971","467","467.-1.373","2024-03-26","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:38:38"
"54337","467","467.-1.374","2024-03-27","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:47:40"
"55324","467","467.-1.384","2024-03-28","4","PT.PANASONIC GOBEL INDONESIA","6234069.999790","6234069.999790","0.000000","6234069.999790","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:51:06"
"55394","467","467.-1.385","2024-03-28","4","PT.PANASONIC GOBEL INDONESIA","53369.999995","53369.999995","0.000000","53369.999995","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:53:48"
"55398","467","467.-1.386","2024-03-28","4","PT.PANASONIC GOBEL INDONESIA","1878536.000048","1878536.000048","0.000000","1878536.000048","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:54:27"
"56305","467","467.-1.397","2024-03-30","4","PT.PANASONIC GOBEL INDONESIA","3108529.999938","3108529.999938","0.000000","3108529.999938","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:56:41"
"57903","467","467.-1.404","2024-04-01","4","PT.PANASONIC GOBEL INDONESIA","6234069.999790","6234069.999790","0.000000","6234069.999790","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 15:57:45"
"57905","467","467.-1.405","2024-04-01","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:11:31"
"58219","467","467.-1.406","2024-04-01","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:13:54"
"59653","467","467.-1.414","2024-04-03","4","PT.PANASONIC GOBEL INDONESIA","5701629.999794","5701629.999794","0.000000","5701629.999794","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:14:32"
"68415","467","467.-1.427","2024-04-23","4","PT.PANASONIC GOBEL INDONESIA","6234069.999790","6234069.999790","0.000000","6234069.999790","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:22:15"
"68417","467","467.-1.428","2024-04-23","4","PT.PANASONIC GOBEL INDONESIA","6234069.999790","6234069.999790","0.000000","6234069.999790","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:23:31"
"68687","467","467.-1.430","2024-04-23","4","PT.PANASONIC GOBEL INDONESIA","7367650.000018","7367650.000018","0.000000","7367650.000018","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:24:40"
"69695","467","467.-1.436","2024-04-24","4","PT.PANASONIC GOBEL INDONESIA","9570149.999771","9570149.999771","0.000000","9570149.999771","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:25:25"
"70797","467","467.-1.449","2024-04-25","4","PT.PANASONIC GOBEL INDONESIA","9570149.999771","9570149.999771","0.000000","9570149.999771","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:26:46"
"71429","467","467.-1.451","2024-04-26","4","PT.PANASONIC GOBEL INDONESIA","6234069.999790","6234069.999790","0.000000","6234069.999790","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:28:39"
"71909","467","467.-1.456","2024-04-26","4","PT.PANASONIC GOBEL INDONESIA","7367650.000018","7367650.000018","0.000000","7367650.000018","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:32:27"
"72907","467","467.-1.462","2024-04-27","4","PT.PANASONIC GOBEL INDONESIA","5285300.000006","5285300.000006","0.000000","5285300.000006","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:39:24"
"73083","467","467.-1.463","2024-04-27","4","PT.PANASONIC GOBEL INDONESIA","7367650.000018","7367650.000018","0.000000","7367650.000018","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:42:51"
"74899","467","467.-1.474","2024-04-30","4","PT.PANASONIC GOBEL INDONESIA","6234069.999790","6234069.999790","0.000000","6234069.999790","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:43:37"
"75439","467","467.-1.482","2024-04-30","4","PT.PANASONIC GOBEL INDONESIA","5955184.999936","5955184.999936","0.000000","5955184.999936","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:44:47"
"75639","467","467.-1.484","2024-04-30","4","PT.PANASONIC GOBEL INDONESIA","5955184.999936","5955184.999936","0.000000","5955184.999936","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 16:45:59"
"76869","467","467.-1.490","2024-05-02","4","PT.PANASONIC GOBEL INDONESIA","3423449.999984","3423449.999984","0.000000","3423449.999984","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 17:01:02"
"76885","467","467.-1.491","2024-05-02","4","PT.PANASONIC GOBEL INDONESIA","6750000.000000","6750000.000000","0.000000","6750000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-07-11 21:53:14"
"77747","467","467.-1.497","2024-05-03","4","PT.PANASONIC GOBEL INDONESIA","7367650.000018","7367650.000018","0.000000","7367650.000018","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 17:03:57"
"80734","467","467.-1.504","2024-05-06","4","PT.PANASONIC GOBEL INDONESIA","7367650.000018","7367650.000018","0.000000","7367650.000018","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 17:04:41"
"81020","467","467.-1.506","2024-05-07","4","PT.PANASONIC GOBEL INDONESIA","5457500.000029","5457500.000029","0.000000","5457500.000029","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 17:06:05"
"81524","467","467.-1.512","2024-05-07","4","PT.PANASONIC GOBEL INDONESIA","5667289.999976","5667289.999976","0.000000","5667289.999976","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 17:06:47"
"81726","467","467.-1.514","2024-05-07","4","PT.PANASONIC GOBEL INDONESIA","9783449.999765","9783449.999765","0.000000","9783449.999765","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 17:08:08"
"87334","467","467.-1.554","2024-05-13","4","PT.PANASONIC GOBEL INDONESIA","5701629.999794","5701629.999794","0.000000","5701629.999794","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 17:08:54"
"90973","467","467.-1.572","2024-05-15","4","PT.PANASONIC GOBEL INDONESIA","2079022.000022","2079022.000022","0.000000","2079022.000022","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 17:11:04"
"91169","467","467.-1.573","2024-05-15","4","PT.PANASONIC GOBEL INDONESIA","6750000.000000","6750000.000000","0.000000","6750000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 10:43:57"
"92397","3344","3344.-1.9","2024-05-16","4","PT.PANASONIC GOBEL INDONESIA","20250000.000000","20250000.000000","0.000000","20250000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-07-11 21:53:14"
"92727","467","467.-1.584","2024-05-16","4","PT.PANASONIC GOBEL INDONESIA","3570749.999914","3570749.999914","0.000000","3570749.999914","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 10:43:57"
"92729","467","467.-1.585","2024-05-16","4","PT.PANASONIC GOBEL INDONESIA","5667289.999976","5667289.999976","0.000000","5667289.999976","0.000000","MATCH","2026-02-02 23:03:36","2024-09-20 17:10:13"
"93459","467","467.-1.589","2024-05-17","4","PT.PANASONIC GOBEL INDONESIA","1733892.000010","1733892.000010","0.000000","1733892.000010","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 10:46:02"
"95942","467","467.-1.599","2024-05-20","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 10:47:15"
"96778","467","467.-1.606","2024-05-20","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 10:47:54"
"97656","467","467.-1.614","2024-05-21","4","PT.PANASONIC GOBEL INDONESIA","5667289.999976","5667289.999976","0.000000","5667289.999976","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 11:05:16"
"98130","467","467.-1.617","2024-05-21","4","PT.PANASONIC GOBEL INDONESIA","3794052.000009","3794052.000009","0.000000","3794052.000009","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 11:06:09"
"99007","467","467.-1.626","2024-05-22","4","PT.PANASONIC GOBEL INDONESIA","5667289.999976","5667289.999976","0.000000","5667289.999976","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:19:27"
"99237","467","467.-1.627","2024-05-22","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:20:33"
"103703","467","467.-1.645","2024-05-28","4","PT.PANASONIC GOBEL INDONESIA","6188162.999894","6188162.999894","0.000000","6188162.999894","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:22:04"
"104963","467","467.-1.657","2024-05-29","4","PT.PANASONIC GOBEL INDONESIA","7088999.999830","7088999.999830","0.000000","7088999.999830","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:22:40"
"105205","467","467.-1.661","2024-05-29","4","PT.PANASONIC GOBEL INDONESIA","5667289.999976","5667289.999976","0.000000","5667289.999976","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:23:47"
"105251","467","467.-1.662","2024-05-29","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:25:52"
"106814","467","467.-1.680","2024-05-31","4","PT.PANASONIC GOBEL INDONESIA","1943014.117670","1943014.117670","0.000000","1943014.117670","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:26:44"
"106848","467","467.-1.681","2024-05-31","4","PT.PANASONIC GOBEL INDONESIA","6154657.999949","6154657.999949","0.000000","6154657.999949","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:27:51"
"108573","467","467.-1.689","2024-06-03","4","PT.PANASONIC GOBEL INDONESIA","5413819.999796","5413819.999796","0.000000","5413819.999796","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:29:14"
"109081","467","467.-1.690","2024-06-04","4","PT.PANASONIC GOBEL INDONESIA","700611.999974","700611.999974","0.000000","700611.999974","0.000000","MATCH","2026-02-02 23:03:36","2024-09-19 10:16:46"
"109085","467","467.-1.691","2024-06-04","4","PT.PANASONIC GOBEL INDONESIA","3667069.999985","3667069.999985","0.000000","3667069.999985","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:30:15"
"109510","467","467.-1.693","2024-06-04","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:30:52"
"109512","467","467.-1.694","2024-06-04","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:34:29"
"109956","467","467.-1.698","2024-06-04","4","PT.PANASONIC GOBEL INDONESIA","13500000.000000","13500000.000000","0.000000","13500000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-08-06 13:06:28"
"110160","467","467.-1.699","2024-06-05","4","PT.PANASONIC GOBEL INDONESIA","4500000.000000","4500000.000000","0.000000","4500000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:45:37"
"111496","467","467.-1.703","2024-06-06","4","PT.PANASONIC GOBEL INDONESIA","9570149.999771","9570149.999771","0.000000","9570149.999771","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:45:37"
"112114","467","467.-1.709","2024-06-06","4","PT.PANASONIC GOBEL INDONESIA","711647.999990","711647.999990","0.000000","711647.999990","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:46:59"
"112860","467","467.-1.715","2024-06-07","4","PT.PANASONIC GOBEL INDONESIA","5413819.999796","5413819.999796","0.000000","5413819.999796","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:47:47"
"113706","467","467.-1.721","2024-06-08","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:48:28"
"117644","467","467.-1.745","2024-06-13","4","PT.PANASONIC GOBEL INDONESIA","5667289.999976","5667289.999976","0.000000","5667289.999976","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:49:09"
"120954","467","467.-1.766","2024-06-18","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:50:46"
"121096","467","467.-1.767","2024-06-18","4","PT.PANASONIC GOBEL INDONESIA","6003300.000044","6003300.000044","0.000000","6003300.000044","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:51:35"
"122502","467","467.-1.773","2024-06-19","4","PT.PANASONIC GOBEL INDONESIA","2918999.999930","2918999.999930","0.000000","2918999.999930","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:52:25"
"122504","467","467.-1.774","2024-06-19","4","PT.PANASONIC GOBEL INDONESIA","3104999.999925","3104999.999925","0.000000","3104999.999925","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:53:06"
"122506","467","467.-1.775","2024-06-19","4","PT.PANASONIC GOBEL INDONESIA","545750.000003","545750.000003","0.000000","545750.000003","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 12:53:42"
"123192","467","467.-1.779","2024-06-20","4","PT.PANASONIC GOBEL INDONESIA","2153714.999952","2153714.999952","0.000000","2153714.999952","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:00:38"
"126019","467","467.-1.796","2024-06-22","4","PT.PANASONIC GOBEL INDONESIA","711647.999990","711647.999990","0.000000","711647.999990","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:01:14"
"128134","467","467.-1.801","2024-06-25","4","PT.PANASONIC GOBEL INDONESIA","6750000.000000","6750000.000000","0.000000","6750000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:02:08"
"129522","467","467.-1.805","2024-06-26","4","PT.PANASONIC GOBEL INDONESIA","5667289.999976","5667289.999976","0.000000","5667289.999976","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:02:08"
"129654","467","467.-1.806","2024-06-26","4","PT.PANASONIC GOBEL INDONESIA","5457500.000029","5457500.000029","0.000000","5457500.000029","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:03:09"
"129662","467","467.-1.807","2024-06-26","4","PT.PANASONIC GOBEL INDONESIA","5159051.999806","5159051.999806","0.000000","5159051.999806","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:08:14"
"130487","467","467.-1.820","2024-06-27","4","PT.PANASONIC GOBEL INDONESIA","4741679.999984","4741679.999984","0.000000","4741679.999984","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:10:00"
"131535","467","467.-1.831","2024-06-28","4","PT.PANASONIC GOBEL INDONESIA","5707218.342228","5707218.342228","0.000000","5707218.342228","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:11:28"
"131723","467","467.-1.832","2024-06-28","4","PT.PANASONIC GOBEL INDONESIA","7088999.999830","7088999.999830","0.000000","7088999.999830","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:12:06"
"132427","467","467.-1.837","2024-06-29","4","PT.PANASONIC GOBEL INDONESIA","5457500.000029","5457500.000029","0.000000","5457500.000029","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:12:37"
"133604","467","467.-1.850","2024-07-01","4","PT.PANASONIC GOBEL INDONESIA","5457500.000029","5457500.000029","0.000000","5457500.000029","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:13:15"
"134280","467","467.-1.852","2024-07-01","4","PT.PANASONIC GOBEL INDONESIA","5457500.000029","5457500.000029","0.000000","5457500.000029","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:13:54"
"134306","467","467.-1.853","2024-07-01","4","PT.PANASONIC GOBEL INDONESIA","3556259.999988","3556259.999988","0.000000","3556259.999988","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:14:27"
"134308","467","467.-1.854","2024-07-01","4","PT.PANASONIC GOBEL INDONESIA","1681164.999991","1681164.999991","0.000000","1681164.999991","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:15:00"
"135468","467","467.-1.861","2024-07-02","4","PT.PANASONIC GOBEL INDONESIA","5667289.999976","5667289.999976","0.000000","5667289.999976","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:15:56"
"136316","467","467.-1.866","2024-07-03","4","PT.PANASONIC GOBEL INDONESIA","5667289.999976","5667289.999976","0.000000","5667289.999976","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:16:48"
"138813","467","467.-1.876","2024-07-05","4","PT.PANASONIC GOBEL INDONESIA","4500000.000000","4500000.000000","0.000000","4500000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:18:28"
"139367","467","467.-1.881","2024-07-05","4","PT.PANASONIC GOBEL INDONESIA","7088999.999830","7088999.999830","0.000000","7088999.999830","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:18:28"
"140431","467","467.-1.882","2024-07-06","4","PT.PANASONIC GOBEL INDONESIA","2947050.000016","2947050.000016","0.000000","2947050.000016","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:25:32"
"140451","467","467.-1.883","2024-07-06","4","PT.PANASONIC GOBEL INDONESIA","3246449.999932","3246449.999932","0.000000","3246449.999932","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:26:23"
"143566","467","467.-1.912","2024-07-10","4","PT.PANASONIC GOBEL INDONESIA","4500000.000000","4500000.000000","0.000000","4500000.000000","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:31:42"
"144144","467","467.-1.915","2024-07-11","4","PT.PANASONIC GOBEL INDONESIA","5457500.000029","5457500.000029","0.000000","5457500.000029","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:31:42"
"145088","467","467.-1.921","2024-07-11","4","PT.PANASONIC GOBEL INDONESIA","5667289.999976","5667289.999976","0.000000","5667289.999976","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:32:58"
"145610","467","467.-1.926","2024-07-12","4","PT.PANASONIC GOBEL INDONESIA","2392800.000019","2392800.000019","0.000000","2392800.000019","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:33:40"
"145612","467","467.-1.927","2024-07-12","4","PT.PANASONIC GOBEL INDONESIA","5413819.999796","5413819.999796","0.000000","5413819.999796","0.000000","MATCH","2026-02-02 23:03:36","2024-09-21 14:34:39"
